in_volume	in_flowrate	in_pressure	out_volume	out_flow	out_pressure	y1	y2	
2654.09	24.44	14.53974774	1964.0266	19.3076	13.95815783	1	0	MED_Leak
4352.86	69.45	14.25677982	2872.8876	56.2545	13.68650863	1	0	MED_Leak
9271.1	78.06	13.09225982	7138.747	62.448	12.56856943	1	0	MED_Leak
6151.81	13.31	14.53974774	3875.6403	10.7811	13.81276035	1	0	MED_Leak
3380.72	86.24	14.25677982	2535.54	68.992	13.68650863	1	0	MED_Leak
6381.3	7.79	13.09225982	3892.593	6.3099	12.43764683	1	0	MED_Leak
1838.47	20.61	14.53974774	1268.5443	16.9002	13.81276035	1	0	MED_Leak
8454.47	76.91	14.25677982	5918.129	61.528	13.54394083	1	0	MED_Leak
4178.95	66.79	13.09225982	3008.844	54.0999	12.56856943	1	0	MED_Leak
1746.73	64	14.53974774	1170.3091	51.2	13.95815783	1	0	MED_Leak
7145.96	75	14.25677982	4859.2528	60.75	13.68650863	1	0	MED_Leak
4767.44	67.33	13.09225982	3670.9288	54.5373	12.56856943	1	0	MED_Leak
2238.18	61.03	14.53974774	1723.3986	48.2137	13.95815783	1	0	MED_Leak
4082.32	44.28	14.25677982	3143.3864	35.424	13.68650863	1	0	MED_Leak
8694.68	72.66	13.09225982	5912.3824	58.128	12.56856943	1	0	MED_Leak
3208.74	34.4	14.53974774	2374.4676	27.176	13.81276035	1	0	MED_Leak
563.77	53.31	14.25677982	360.8128	42.648	13.54394083	1	0	MED_Leak
2515.27	81.28	13.09225982	1660.0782	64.2112	12.56856943	1	0	MED_Leak
2299.05	11.13	14.53974774	1586.3445	9.0153	13.95815783	1	0	MED_Leak
9983.87	84.15	14.25677982	7887.2573	69.003	13.68650863	1	0	MED_Leak
871.49	53.06	13.09225982	601.3281	43.5092	12.43764683	1	0	MED_Leak
1464.14	67.95	14.53974774	937.0496	54.36	13.81276035	1	0	MED_Leak
2470.02	46.27	14.25677982	1605.513	36.5533	13.54394083	1	0	MED_Leak
5156.52	30.38	13.09225982	3764.2596	24.9116	12.56856943	1	0	MED_Leak
9364.5	21.9	14.53974774	5993.28	17.52	13.81276035	1	0	MED_Leak
5705.22	19.49	14.25677982	3765.4452	15.7869	13.68650863	1	0	MED_Leak
6507.4	10.6	13.09225982	4555.18	8.586	12.56856943	1	0	MED_Leak
4292.37	5.45	14.53974774	2875.8879	4.469	13.81276035	1	0	MED_Leak
8189.69	8.73	14.25677982	6306.0613	7.1586	13.54394083	1	0	MED_Leak
1968.92	40.47	13.09225982	1476.69	31.9713	12.56856943	1	0	MED_Leak
1057	26.08	14.53974774	687.05	20.864	13.95815783	1	0	MED_Leak
8214.68	85.47	14.25677982	6325.3036	69.2307	13.54394083	1	0	MED_Leak
6448.03	52.6	13.09225982	4836.0225	43.132	12.56856943	1	0	MED_Leak
3242.48	41.8	14.53974774	2204.8864	33.022	13.81276035	1	0	MED_Leak
4551.39	7.24	14.25677982	3140.4591	5.9368	13.68650863	1	0	MED_Leak
3876.95	42.96	13.09225982	2907.7125	34.7976	12.43764683	1	0	MED_Leak
7334.39	56.36	14.53974774	4840.6974	45.6516	13.81276035	1	0	MED_Leak
2649.4	68.96	14.25677982	1775.098	54.4784	13.68650863	1	0	MED_Leak
7104.34	38.71	13.09225982	4333.6474	30.5809	12.43764683	1	0	MED_Leak
8212.85	16.78	14.53974774	5009.8385	13.2562	13.81276035	1	0	MED_Leak
827.25	26.34	14.25677982	545.985	21.3354	13.54394083	1	0	MED_Leak
2461.05	8.58	13.09225982	1870.398	6.7782	12.56856943	1	0	MED_Leak
7498.84	68.37	14.53974774	5699.1184	54.0123	13.95815783	1	0	MED_Leak
2203.89	94.19	14.25677982	1696.9953	75.352	13.54394083	1	0	MED_Leak
9433.12	54.06	13.09225982	6980.5088	44.3292	12.56856943	1	0	MED_Leak
4367.57	49.75	14.53974774	2795.2448	39.3025	13.81276035	1	0	MED_Leak
4104.7	89.59	14.25677982	3201.666	71.672	13.68650863	1	0	MED_Leak
4521.87	39.84	13.09225982	3074.8716	31.872	12.56856943	1	0	MED_Leak
2307.59	20.85	14.53974774	1707.6166	16.4715	13.95815783	1	0	MED_Leak
8491.1	7.73	14.25677982	5094.66	6.1067	13.68650863	1	0	MED_Leak
8212.02	76.89	13.09225982	5748.414	60.7431	12.56856943	1	0	MED_Leak
1119.43	15.24	14.53974774	682.8523	12.3444	13.81276035	1	0	MED_Leak
2952.23	91.75	14.25677982	1889.4272	74.3175	13.68650863	1	0	MED_Leak
1572.28	8.2	13.09225982	1147.7644	6.724	12.43764683	1	0	MED_Leak
9357.11	85.58	14.53974774	6830.6903	69.3198	13.81276035	1	0	MED_Leak
9230.2	11.96	14.25677982	7199.556	9.568	13.54394083	1	0	MED_Leak
90.84	40.62	13.09225982	68.13	32.9022	12.56856943	1	0	MED_Leak
2514.63	56.65	14.53974774	1634.5095	46.453	13.95815783	1	0	MED_Leak
3124.12	49.85	14.25677982	2468.0548	39.88	13.68650863	1	0	MED_Leak
2253.19	77.14	13.09225982	1734.9563	63.2548	12.43764683	1	0	MED_Leak
3218.78	21.54	14.53974774	2381.8972	17.0166	13.95815783	1	0	MED_Leak
4826.85	17.55	14.25677982	3040.9155	14.2155	13.68650863	1	0	MED_Leak
7770.73	6.06	13.09225982	5828.0475	4.7874	12.43764683	1	0	MED_Leak
2969.11	60.81	14.53974774	2078.377	48.648	13.81276035	1	0	MED_Leak
8838.59	52.53	14.25677982	6010.2412	42.5493	13.54394083	1	0	MED_Leak
6971.85	8.67	13.09225982	4183.11	6.8493	12.43764683	1	0	MED_Leak
2112.24	16.33	14.53974774	1478.568	13.2273	13.81276035	1	0	MED_Leak
1920.52	60.75	14.25677982	1248.338	48.6	13.68650863	1	0	MED_Leak
2233.02	72.04	13.09225982	1451.463	56.9116	12.43764683	1	0	MED_Leak
1507.37	76.03	14.53974774	964.7168	60.0637	13.81276035	1	0	MED_Leak
3242.95	98.62	14.25677982	2399.783	79.8822	13.68650863	1	0	MED_Leak
3277.79	84.99	13.09225982	2196.1193	67.1421	12.56856943	1	0	MED_Leak
4079.11	84.92	14.53974774	3018.5414	68.7852	13.81276035	1	0	MED_Leak
3983.7	1.73	14.25677982	2708.916	1.4186	13.54394083	1	0	MED_Leak
9813.84	58.29	13.09225982	6477.1344	47.7978	12.56856943	1	0	MED_Leak
4576.97	17.17	14.53974774	3386.9578	14.0794	13.81276035	1	0	MED_Leak
3497.03	96.6	14.25677982	2308.0398	77.28	13.54394083	1	0	MED_Leak
9980.29	44.7	13.09225982	6487.1885	35.76	12.43764683	1	0	MED_Leak
3713.22	55.88	14.53974774	2339.3286	44.704	13.81276035	1	0	MED_Leak
1156.03	54.19	14.25677982	716.7386	44.4358	13.68650863	1	0	MED_Leak
7060.52	52.39	13.09225982	5295.39	42.4359	12.43764683	1	0	MED_Leak
7299.67	17.48	14.53974774	4744.7855	13.8092	13.95815783	1	0	MED_Leak
1919.32	16.16	14.25677982	1420.2968	12.7664	13.54394083	1	0	MED_Leak
4823.44	46.6	13.09225982	3714.0488	37.746	12.56856943	1	0	MED_Leak
8036.34	73.82	14.53974774	6187.9818	59.7942	13.95815783	1	0	MED_Leak
5398.24	19.54	14.25677982	3292.9264	16.0228	13.54394083	1	0	MED_Leak
9343.49	65.02	13.09225982	6820.7477	52.6662	12.56856943	1	0	MED_Leak
54.62	65.86	14.53974774	36.0492	54.0052	13.81276035	1	0	MED_Leak
6018.54	98.67	14.25677982	4092.6072	80.9094	13.54394083	1	0	MED_Leak
6480.51	54.97	13.09225982	3888.306	43.976	12.56856943	1	0	MED_Leak
1395.32	43.08	14.53974774	851.1452	35.3256	13.95815783	1	0	MED_Leak
987.13	54.75	14.25677982	631.7632	43.2525	13.54394083	1	0	MED_Leak
3124.18	63.44	13.09225982	2186.926	51.3864	12.43764683	1	0	MED_Leak
4301.8	36.76	14.53974774	3355.404	29.408	13.95815783	1	0	MED_Leak
4073.72	71.25	14.25677982	2566.4436	56.2875	13.54394083	1	0	MED_Leak
3622.54	85.93	13.09225982	2680.6796	69.6033	12.43764683	1	0	MED_Leak
1975.62	86.55	14.53974774	1224.8844	70.1055	13.95815783	1	0	MED_Leak
4621.4	55.27	14.25677982	3650.906	43.6633	13.54394083	1	0	MED_Leak
9975.3	20.75	13.09225982	7880.487	16.3925	12.56856943	1	0	MED_Leak
5679.3	28.3	14.53974774	3634.752	23.206	13.81276035	1	0	MED_Leak
9353.35	82.63	14.25677982	5612.01	67.7566	13.54394083	1	0	MED_Leak
1793.78	77.68	13.09225982	1327.3972	63.6976	12.43764683	1	0	MED_Leak
2291.53	89.72	14.53974774	1420.7486	70.8788	13.95815783	1	0	MED_Leak
6926.29	63.96	14.25677982	5194.7175	50.5284	13.54394083	1	0	MED_Leak
6822.77	68.37	13.09225982	5185.3052	54.696	12.43764683	1	0	MED_Leak
6696.78	34.64	14.53974774	4352.907	27.712	13.95815783	1	0	MED_Leak
3930.73	38.97	14.25677982	3065.9694	31.5657	13.54394083	1	0	MED_Leak
7191.5	33.41	13.09225982	5393.625	26.3939	12.56856943	1	0	MED_Leak
7126.61	27.4	14.53974774	4703.5626	22.194	13.81276035	1	0	MED_Leak
6193.57	35.36	14.25677982	4830.9846	28.9952	13.54394083	1	0	MED_Leak
5165.77	8.92	13.09225982	3099.462	7.136	12.43764683	1	0	MED_Leak
5777.45	40.33	14.53974774	4275.313	31.8607	13.95815783	1	0	MED_Leak
4487.03	96.24	14.25677982	3140.921	76.992	13.68650863	1	0	MED_Leak
5373.29	63.96	13.09225982	4137.4333	51.168	12.56856943	1	0	MED_Leak
9464.45	92.58	14.53974774	6814.404	75.9156	13.81276035	1	0	MED_Leak
6608.92	42.47	14.25677982	4956.69	34.4007	13.54394083	1	0	MED_Leak
4372.09	31.28	13.09225982	2973.0212	25.024	12.43764683	1	0	MED_Leak
7197.96	53.36	14.53974774	4894.6128	43.7552	13.95815783	1	0	MED_Leak
7788.57	22.22	14.25677982	5919.3132	18.2204	13.54394083	1	0	MED_Leak
3076.35	17.16	13.09225982	2061.1545	13.728	12.43764683	1	0	MED_Leak
7152.02	87.4	14.53974774	5507.0554	71.668	13.81276035	1	0	MED_Leak
2258.07	51.59	14.25677982	1377.4227	40.7561	13.68650863	1	0	MED_Leak
2018.84	29.09	13.09225982	1372.8112	23.5629	12.56856943	1	0	MED_Leak
8875.57	81.38	14.53974774	6922.9446	65.104	13.81276035	1	0	MED_Leak
6104.52	41.45	14.25677982	4517.3448	33.16	13.68650863	1	0	MED_Leak
244.4	56.95	13.09225982	156.416	44.9905	12.56856943	1	0	MED_Leak
1181.8	95.6	14.53974774	779.988	78.392	13.95815783	1	0	MED_Leak
5475.82	50.49	14.25677982	3778.3158	40.392	13.68650863	1	0	MED_Leak
2998.82	27.95	13.09225982	2159.1504	22.919	12.43764683	1	0	MED_Leak
5627.13	96.98	14.53974774	4276.6188	79.5236	13.95815783	1	0	MED_Leak
821.9	67.58	14.25677982	608.206	55.4156	13.68650863	1	0	MED_Leak
6014.51	28.68	13.09225982	4210.157	23.2308	12.43764683	1	0	MED_Leak
7526.07	68.37	14.53974774	5117.7276	54.696	13.95815783	1	0	MED_Leak
1238.57	5.69	14.25677982	829.8419	4.4951	13.54394083	1	0	MED_Leak
8150.34	8.91	13.09225982	4890.204	7.2171	12.43764683	1	0	MED_Leak
4521.1	5.08	14.53974774	2893.504	4.1148	13.81276035	1	0	MED_Leak
7621.28	33.63	14.25677982	6020.8112	27.2403	13.68650863	1	0	MED_Leak
834.13	20.82	13.09225982	525.5019	16.8642	12.56856943	1	0	MED_Leak
1453.66	87.74	14.53974774	1032.0986	70.192	13.81276035	1	0	MED_Leak
2242.63	54.58	14.25677982	1524.9884	44.7556	13.54394083	1	0	MED_Leak
7849.85	77.6	13.09225982	5023.904	61.304	12.56856943	1	0	MED_Leak
7415.73	20.91	14.53974774	5784.2694	16.728	13.81276035	1	0	MED_Leak
8607.16	0.37	14.25677982	6627.5132	0.2923	13.54394083	1	0	MED_Leak
9302.53	78.03	13.09225982	6790.8469	63.9846	12.56856943	1	0	MED_Leak
9948.61	56.21	14.53974774	7063.5131	44.968	13.95815783	1	0	MED_Leak
8646.29	88.95	14.25677982	6398.2546	70.2705	13.68650863	1	0	MED_Leak
5471.45	86.29	13.09225982	3884.7295	69.8949	12.56856943	1	0	MED_Leak
7925.42	99.94	14.53974774	6023.3192	81.9508	13.95815783	1	0	MED_Leak
540.71	43.34	14.25677982	389.3112	34.2386	13.68650863	1	0	MED_Leak
8238.41	82.22	13.09225982	5025.4301	67.4204	12.56856943	1	0	MED_Leak
296.92	2.68	14.53974774	181.1212	2.144	13.95815783	1	0	MED_Leak
546.93	56.31	14.25677982	333.6273	45.048	13.68650863	1	0	MED_Leak
838.37	86.29	13.09225982	503.022	69.032	12.56856943	1	0	MED_Leak
8197.94	13.4	14.53974774	6066.4756	10.72	13.81276035	1	0	MED_Leak
637.16	18.04	14.25677982	496.9848	14.6124	13.54394083	1	0	MED_Leak
2740.26	33.24	13.09225982	1918.182	26.9244	12.56856943	1	0	MED_Leak
4292.48	53.82	14.53974774	2704.2624	43.056	13.81276035	1	0	MED_Leak
7686.77	47.28	14.25677982	5918.8129	37.3512	13.68650863	1	0	MED_Leak
5979.04	60.24	13.09225982	4544.0704	48.192	12.56856943	1	0	MED_Leak
57.74	87.32	14.53974774	35.7988	70.7292	13.81276035	1	0	MED_Leak
9780.22	10.84	14.25677982	7237.3628	8.672	13.68650863	1	0	MED_Leak
3267.12	5.39	13.09225982	2058.2856	4.4198	12.43764683	1	0	MED_Leak
9516.1	45.68	14.53974774	5899.982	37.4576	13.95815783	1	0	MED_Leak
2995.52	66.2	14.25677982	1977.0432	52.298	13.68650863	1	0	MED_Leak
3526.65	93.8	13.09225982	2292.3225	75.04	12.56856943	1	0	MED_Leak
3065.38	94.83	14.53974774	2023.1508	76.8123	13.81276035	1	0	MED_Leak
2520.37	32.97	14.25677982	1940.6849	26.376	13.68650863	1	0	MED_Leak
9838.7	90.56	13.09225982	6395.155	74.2592	12.43764683	1	0	MED_Leak
5789.76	68.19	14.53974774	4168.6272	55.2339	13.81276035	1	0	MED_Leak
7413.9	47.68	14.25677982	5189.73	39.0976	13.54394083	1	0	MED_Leak
1417.8	94.4	13.09225982	1105.884	77.408	12.56856943	1	0	MED_Leak
7962.12	4.59	14.53974774	6130.8324	3.672	13.81276035	1	0	MED_Leak
4847.93	54.08	14.25677982	3345.0717	43.8048	13.68650863	1	0	MED_Leak
8082.03	59.7	13.09225982	5738.2413	48.954	12.43764683	1	0	MED_Leak
1075.88	13.25	14.53974774	710.0808	10.7325	13.95815783	1	0	MED_Leak
3055.03	14.23	14.25677982	1833.018	11.384	13.54394083	1	0	MED_Leak
8020.96	85.9	13.09225982	6336.5584	67.861	12.43764683	1	0	MED_Leak
6696.65	14.54	14.53974774	5022.4875	11.7774	13.81276035	1	0	MED_Leak
1982.01	36.6	14.25677982	1387.407	29.28	13.68650863	1	0	MED_Leak
2914.48	21.77	13.09225982	2040.136	17.416	12.56856943	1	0	MED_Leak
9186.55	55.75	14.53974774	7073.6435	44.6	13.95815783	1	0	MED_Leak
7588.59	38.11	14.25677982	4932.5835	30.1069	13.54394083	1	0	MED_Leak
2490.38	16.17	13.09225982	1817.9774	12.7743	12.43764683	1	0	MED_Leak
6628.03	50.42	14.53974774	4772.1816	39.8318	13.95815783	1	0	MED_Leak
294.99	69.42	14.25677982	185.8437	56.9244	13.68650863	1	0	MED_Leak
1573.36	24.49	13.09225982	1117.0856	19.8369	12.43764683	1	0	MED_Leak
4707.39	35.88	14.53974774	2824.434	29.0628	13.81276035	1	0	MED_Leak
1440.86	58.15	14.25677982	936.559	47.683	13.68650863	1	0	MED_Leak
3749.06	1.18	13.09225982	2774.3044	0.9676	12.43764683	1	0	MED_Leak
5859.17	13.09	14.53974774	3808.4605	10.6029	13.81276035	1	0	MED_Leak
8493.71	35.16	14.25677982	6455.2196	27.7764	13.54394083	1	0	MED_Leak
631.39	94.66	13.09225982	441.973	74.7814	12.56856943	1	0	MED_Leak
6915.98	73.72	14.53974774	4979.5056	59.7132	13.81276035	1	0	MED_Leak
2721.48	75.54	14.25677982	1632.888	61.9428	13.54394083	1	0	MED_Leak
6713.94	20.81	13.09225982	4431.2004	16.8561	12.43764683	1	0	MED_Leak
4131.15	95.2	14.53974774	2933.1165	76.16	13.95815783	1	0	MED_Leak
3329.97	69.78	14.25677982	2264.3796	57.2196	13.54394083	1	0	MED_Leak
6574.8	1.93	13.09225982	4470.864	1.5633	12.43764683	1	0	MED_Leak
206.1	76.64	14.53974774	154.575	61.312	13.95815783	1	0	MED_Leak
1697.78	67.71	14.25677982	1086.5792	54.8451	13.54394083	1	0	MED_Leak
4578.54	27.13	13.09225982	3159.1926	22.2466	12.56856943	1	0	MED_Leak
8719.15	31.97	14.53974774	6452.171	25.2563	13.81276035	1	0	MED_Leak
6578.73	39.52	14.25677982	4802.4729	32.4064	13.68650863	1	0	MED_Leak
7015.71	35.34	13.09225982	5402.0967	28.272	12.56856943	1	0	MED_Leak
404.86	4.06	14.53974774	251.0132	3.3292	13.81276035	1	0	MED_Leak
7190.65	61.22	14.25677982	5249.1745	48.3638	13.54394083	1	0	MED_Leak
4271.45	71.3	13.09225982	2947.3005	56.327	12.56856943	1	0	MED_Leak
1196.36	79.43	13.09225982	837.452	64.3383	12.56856943	1	0	MED_Leak
1515.9	34.3	14.53974774	1182.402	27.783	13.95815783	1	0	MED_Leak
65.98	70.19	14.25677982	42.887	56.152	13.54394083	1	0	MED_Leak
2909.81	24.44	13.09225982	2007.7689	19.7964	12.43764683	1	0	MED_Leak
6935.75	42.31	14.53974774	4300.165	33.4249	13.81276035	1	0	MED_Leak
73.56	17.51	14.25677982	47.0784	14.3582	13.68650863	1	0	MED_Leak
4921.49	11.01	13.09225982	3887.9771	8.9181	12.43764683	1	0	MED_Leak
1106.87	89.57	14.53974774	697.3281	73.4474	13.95815783	1	0	MED_Leak
4279.18	59.12	14.25677982	3123.8014	46.7048	13.54394083	1	0	MED_Leak
8753.45	72.52	13.09225982	6127.415	58.7412	12.56856943	1	0	MED_Leak
9634.7	35.91	14.53974774	7515.066	29.4462	13.81276035	1	0	MED_Leak
798.58	9.48	14.25677982	543.0344	7.4892	13.54394083	1	0	MED_Leak
9383.33	30.64	13.09225982	7225.1641	24.512	12.43764683	1	0	MED_Leak
5911.17	93.31	14.53974774	3901.3722	76.5142	13.95815783	1	0	MED_Leak
2455.18	78.48	14.25677982	1743.1778	63.5688	13.68650863	1	0	MED_Leak
2137.57	60.76	13.09225982	1432.1719	49.8232	12.43764683	1	0	MED_Leak
1845.48	14.26	14.53974774	1254.9264	11.408	13.95815783	1	0	MED_Leak
8390.98	76.28	14.25677982	5789.7762	61.7868	13.54394083	1	0	MED_Leak
4215.67	49.41	13.09225982	3119.5958	39.528	12.43764683	1	0	MED_Leak
3464.55	61.67	14.53974774	2459.8305	50.5694	13.81276035	1	0	MED_Leak
3477.86	60.81	14.25677982	2399.7234	49.2561	13.68650863	1	0	MED_Leak
5051.88	18.23	13.09225982	3182.6844	14.7663	12.56856943	1	0	MED_Leak
3282.33	0.45	14.53974774	2396.1009	0.36	13.95815783	1	0	MED_Leak
8412.68	83.73	14.25677982	5720.6224	66.984	13.54394083	1	0	MED_Leak
5088.97	85.3	13.09225982	3053.382	69.093	12.56856943	1	0	MED_Leak
6490.04	96.59	14.53974774	4478.1276	76.3061	13.95815783	1	0	MED_Leak
9994.86	50.05	14.25677982	7895.9394	41.041	13.54394083	1	0	MED_Leak
2933.09	37.6	13.09225982	2141.1557	29.704	12.56856943	1	0	MED_Leak
8261.37	20.51	14.53974774	6196.0275	16.408	13.95815783	1	0	MED_Leak
9019.23	77.61	14.25677982	6493.8456	63.6402	13.54394083	1	0	MED_Leak
339.25	51.8	13.09225982	230.69	41.44	12.43764683	1	0	MED_Leak
4076.18	40.91	14.53974774	2527.2316	33.1371	13.81276035	1	0	MED_Leak
8826.29	51.74	14.25677982	5560.5627	42.4268	13.68650863	1	0	MED_Leak
4636.8	20.72	13.09225982	3153.024	16.7832	12.43764683	1	0	MED_Leak
4660.61	54.69	14.53974774	3215.8209	44.8458	13.81276035	1	0	MED_Leak
8248.19	72.9	14.25677982	6103.6606	58.32	13.68650863	1	0	MED_Leak
4808.81	21.97	13.09225982	3125.7265	17.576	12.56856943	1	0	MED_Leak
8688.93	60.62	14.53974774	6690.4761	47.8898	13.81276035	1	0	MED_Leak
5709.38	26.61	14.25677982	3596.9094	21.8202	13.68650863	1	0	MED_Leak
4149.16	66.54	13.09225982	3236.3448	54.5628	12.56856943	1	0	MED_Leak
7723.34	17.7	14.53974774	5020.171	14.16	13.81276035	1	0	MED_Leak
7951.53	19.27	14.25677982	5248.0098	15.416	13.54394083	1	0	MED_Leak
9439.36	62.6	13.09225982	6890.7328	49.454	12.56856943	1	0	MED_Leak
939.55	18.48	14.53974774	742.2445	14.5992	13.95815783	1	0	MED_Leak
4162.56	6.31	14.25677982	2997.0432	5.1742	13.68650863	1	0	MED_Leak
6083.36	17.2	13.09225982	4380.0192	13.932	12.43764683	1	0	MED_Leak
820.52	57.23	14.53974774	516.9276	46.3563	13.81276035	1	0	MED_Leak
4067.77	81.33	14.25677982	2847.439	66.6906	13.68650863	1	0	MED_Leak
3141.45	77.98	13.09225982	2199.015	63.9436	12.43764683	1	0	MED_Leak
7671.37	97.94	14.53974774	5063.1042	77.3726	13.81276035	1	0	MED_Leak
809.62	86.84	14.25677982	493.8682	70.3404	13.68650863	1	0	MED_Leak
9059.36	3.65	14.25677982	5979.1776	2.92	13.68650863	1	0	MED_Leak
389.87	40.6	13.09225982	253.4155	32.074	12.43764683	1	0	MED_Leak
6552.18	85.35	14.53974774	4652.0478	68.28	13.81276035	1	0	MED_Leak
5317.46	11.67	14.25677982	4041.2696	9.2193	13.68650863	1	0	MED_Leak
2050.99	83.61	13.09225982	1271.6138	66.0519	12.56856943	1	0	MED_Leak
152.1	48.57	14.53974774	118.638	39.8274	13.95815783	1	0	MED_Leak
2959.98	12.44	14.25677982	2338.3842	10.0764	13.54394083	1	0	MED_Leak
1885.16	61.27	13.09225982	1244.2056	50.2414	12.56856943	1	0	MED_Leak
7198.72	50.59	14.53974774	4319.232	39.9661	13.81276035	1	0	MED_Leak
7063.94	58.08	14.25677982	4944.758	47.6256	13.54394083	1	0	MED_Leak
9580.15	11.72	13.09225982	7568.3185	9.6104	12.56856943	1	0	MED_Leak
6255.72	69.56	14.53974774	4128.7752	57.0392	13.95815783	1	0	MED_Leak
4967.16	84.69	14.25677982	3029.9676	68.5989	13.68650863	1	0	MED_Leak
9195.74	27.64	13.09225982	6988.7624	22.6648	12.56856943	1	0	MED_Leak
799.18	56.31	14.53974774	607.3768	45.048	13.95815783	1	0	MED_Leak
2437.68	71.68	14.25677982	1584.492	58.7776	13.54394083	1	0	MED_Leak
8489.22	87.09	13.09225982	6197.1306	70.5429	12.43764683	1	0	MED_Leak
4704.72	52.37	13.09225982	3011.0208	41.896	12.56856943	1	0	MED_Leak
1828.97	68.51	14.53974774	1390.0172	54.808	13.95815783	1	0	MED_Leak
1804.96	59.39	14.25677982	1371.7696	48.6998	13.54394083	1	0	MED_Leak
2129.73	91.74	13.09225982	1597.2975	75.2268	12.43764683	1	0	MED_Leak
4096.44	4.68	14.53974774	2744.6148	3.6972	13.81276035	1	0	MED_Leak
9837.15	78.63	14.25677982	7771.3485	62.904	13.68650863	1	0	MED_Leak
9138.67	0.48	13.09225982	7128.1626	0.3888	12.56856943	1	0	MED_Leak
2398.16	31.96	14.53974774	1798.62	25.2484	13.81276035	1	0	MED_Leak
6063.19	8.06	14.25677982	4486.7606	6.6092	13.68650863	1	0	MED_Leak
4325.94	80.81	13.09225982	2638.8234	65.4561	12.43764683	1	0	MED_Leak
7716.81	16.77	14.53974774	4707.2541	13.5837	13.81276035	1	0	MED_Leak
685.26	71.59	14.25677982	459.1242	57.9879	13.68650863	1	0	MED_Leak
2035.55	79.14	13.09225982	1384.174	62.5206	12.43764683	1	0	MED_Leak
6326.61	31.82	14.53974774	3859.2321	26.0924	13.95815783	1	0	MED_Leak
2335.55	3.36	14.25677982	1845.0845	2.7552	13.68650863	1	0	MED_Leak
8501.27	34.6	13.09225982	6290.9398	28.026	12.43764683	1	0	MED_Leak
2633.89	41.74	14.25677982	1922.7397	33.392	13.68650863	1	0	MED_Leak
7800.32	9.45	13.09225982	5616.2304	7.4655	12.56856943	1	0	MED_Leak
4506.8	89.93	14.53974774	3515.304	72.8433	13.81276035	1	0	MED_Leak
5390.37	50.18	14.25677982	3719.3553	40.6458	13.68650863	1	0	MED_Leak
4946.33	78.69	13.09225982	3066.7246	62.1651	12.56856943	1	0	MED_Leak
7063.02	71.57	14.53974774	5226.6348	57.256	13.81276035	1	0	MED_Leak
4371.15	62.56	14.25677982	3190.9395	50.6736	13.54394083	1	0	MED_Leak
7244.43	54.05	13.09225982	5360.8782	44.321	12.43764683	1	0	MED_Leak
1188.08	33.57	14.53974774	879.1792	27.5274	13.95815783	1	0	MED_Leak
2916.02	82.59	14.25677982	2216.1752	65.2461	13.54394083	1	0	MED_Leak
9457.53	62.47	13.09225982	6620.271	50.6007	12.56856943	1	0	MED_Leak
8469.79	20.39	14.53974774	6182.9467	16.312	13.81276035	1	0	MED_Leak
249.65	67.56	14.25677982	159.776	53.3724	13.68650863	1	0	MED_Leak
7980.75	74.09	13.09225982	4788.45	60.0129	12.56856943	1	0	MED_Leak
2760.63	98.87	14.53974774	1877.2284	78.1073	13.81276035	1	0	MED_Leak
1189.18	32.69	14.25677982	784.8588	26.8058	13.68650863	1	0	MED_Leak
8112.93	33.89	13.09225982	6003.5682	27.4509	12.43764683	1	0	MED_Leak
7124.12	11.68	14.53974774	4416.9544	9.5776	13.95815783	1	0	MED_Leak
9577.62	7.75	14.25677982	6991.6626	6.2	13.68650863	1	0	MED_Leak
15.18	2.07	13.09225982	10.0188	1.6767	12.43764683	1	0	MED_Leak
2373.41	79.94	14.53974774	1874.9939	63.1526	13.81276035	1	0	MED_Leak
2151.37	14.71	14.25677982	1548.9864	11.6209	13.68650863	1	0	MED_Leak
4964.97	52.71	13.09225982	3475.479	42.168	12.56856943	1	0	MED_Leak
985.51	31.62	14.53974774	748.9876	25.296	13.81276035	1	0	MED_Leak
8268.82	87.11	14.25677982	5705.4858	71.4302	13.54394083	1	0	MED_Leak
1637.82	38.11	13.09225982	1146.474	30.1069	12.56856943	1	0	MED_Leak
7037.44	13.82	14.53974774	4926.208	10.9178	13.95815783	1	0	MED_Leak
4175.49	41.92	14.25677982	3256.8822	34.3744	13.68650863	1	0	MED_Leak
7031.51	28.84	13.09225982	5203.3174	22.7836	12.56856943	1	0	MED_Leak
7288.73	29	14.53974774	4883.4491	23.2	13.81276035	1	0	MED_Leak
8387.05	2.55	14.25677982	5787.0645	2.091	13.54394083	1	0	MED_Leak
6848.61	8.68	13.09225982	5410.4019	7.1176	12.43764683	1	0	MED_Leak
2291.99	24.24	14.53974774	1604.393	19.8768	13.95815783	1	0	MED_Leak
7915.39	93.21	14.25677982	4907.5418	74.568	13.68650863	1	0	MED_Leak
4026.81	85.09	13.09225982	3140.9118	67.2211	12.56856943	1	0	MED_Leak
8794.19	22.61	14.53974774	6683.5844	18.3141	13.95815783	1	0	MED_Leak
1455.35	9.8	14.25677982	1004.1915	8.036	13.68650863	1	0	MED_Leak
2162.55	88.3	13.09225982	1319.1555	69.757	12.56856943	1	0	MED_Leak
6337.21	40.84	14.53974774	4436.047	33.0804	13.95815783	1	0	MED_Leak
8878.89	79.39	14.25677982	6836.7453	63.512	13.54394083	1	0	MED_Leak
